"","ID.TRACT","BIO4","alt","Pop.pa","HHpop","Province","GEZ","pop.d","tprec","a.tmin","a.tmax","S.DistToRoad","X110010","X110020","X110030","X114000","X210000","X230000","X312000","X313000","X321000","X322000","X323000","X324000","X400010","X400020","N0","H","Simp","N1","N2","E1","E2","J","Do","Expo","Slope","RELIEF","TEXTURE","DRAINAGE","SOM","Stem","sum.BA.tract","dom.dbh.tree","dom.height.tree","dom.WD.tree","mean.dbh","mean.height","mean.WD","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","FOREST"
"191",201213,9.13373846419187,1033,1,168,"Southern","Tropical dry forest",27993.8046875,815,13.2083333333333,28.3666666666667,11341.6638085119,0,5000,0,0,0,0,15000,0,0,0,0,0,0,0,9,1.20238655811223,0.543685121107266,3.32805003736625,2.1914691943128,0.369783337485138,0.243496577145866,0.547229705381292,0.452770294618708,220,1,"1","5","2","1",34,2.5976704446,61,13,1.21,20.0632352941176,7.05588235294118,0.887114705882353,-0.766578497013287,10.7367530163497,-41.6423945592922,-48.0024964669114,136.530164024991,31.219565715018,-20.0327734908272,36.03587554349,5.38021132624816,-0.116264051603631,21.7850983124852,24.1870861917865,-22.4134779771756,7.96088845113721,1.7637970965155,62.4483100378473,10.2096435705388,4.21075891672232,-4.54614215161538,8.44577093033718,4.81338503911491,-25.6949138849407,-38.5499605693576,26.0311853190953,38.5436366181476,-95.8883889517832,-11.8007464131699,0.218035284119576,-40.8875642532148,-31.6074241859986,-14.4035030968085,-36.820237603351,32.9539074260339,-40.2040568169695,20.1111070875558,16.9017799930889,18.8952730421369,7.72798720075157,-21.7197376261414,26.5944151652601,-20.5644717204292,19.6554129540031,-21.0339307097225,-14.6509432496636,13.1418332111966,-3.35011401360585,-9.33506435117327,-33.4467339312662,5.10583218462311,12.9969884985478,9.09342303055292,4.36562750565743,0.0354061144709844,8.65639644326457,10.5281360964528,-7.00045667882182,11.6965001830563,1.93258575252431,27.1394313549938,15.5299023634579,-14.2770561681656,12.0684344306826,2.47606038160658,7.3375199323989,8.07921641517062,6.1663240221619,-4.01972939866528,-26.5411147343604,0.630068697964795,1.73863314806606,3.26764184922086,-3.2535631132034,0
"192",201214,7.38386198880655,997,1,368,"Southern","Tropical dry forest",6483.7880859375,827,13.5916666666667,28.625,3687.33165558799,0,2000,0,0,0,0,15000,0,3000,0,0,0,0,0,11,1.78281561582574,0.761520010099735,5.9465761432827,4.19322392800423,0.540597831207518,0.381202175273112,0.7434918597363,0.2565081402637,82.5,1,"1","6","2","1",44.5,2.59087752,50,14,0.992,16.9213483146067,6.92134831460674,0.776156179775281,4.92127088916433,4.05121959187473,-36.8338134422827,-42.8854292888833,122.75241411622,31.2649599946816,-12.3782023293763,21.9182333021159,0.826119128632542,18.1851397021618,-11.7380367141032,-15.3821108082349,-34.0096766622705,15.0542428755991,-1.41244793621238,-30.4013348059711,-13.0090252454061,10.0627163220291,-28.6074062115214,36.8140943868336,34.1832838857163,-25.5693731867601,-45.3917580599066,20.3028490883433,19.1603721142992,-47.4114383482262,-0.603896970831714,-18.5286685889282,-11.3314182359696,-24.2731625929774,0.543359949389876,-8.91643355407211,20.0819840684009,-30.995272879394,11.3543378108617,27.3895859139954,15.6010123334172,-2.17758341943739,-14.7301634879208,9.74178688629333,-28.8170013445877,22.4072089118995,-28.3918459789081,-17.3862668548016,16.9346112683765,-4.63477045141528,-17.7006115291981,-86.6504909323592,27.3422631634764,81.3041190646499,16.8840559209646,-2.92106345816968,45.0099957873311,17.0762352807279,-50.2240263046353,5.51349876769936,5.5063672325356,-13.7624938034529,5.65173576223297,-21.1482097784313,28.1023038222498,-5.54554312117154,-6.67206239345602,2.94727894051729,-18.9064511033348,-6.0821635991943,-2.39439325213988,31.4476243648693,21.7094769632435,-9.71010205834909,16.1537146810985,-5.76181132801656,0
"193",201215,0.262116612889503,1025,1,120,"Southern","Tropical dry forest",6540.8427734375,802,13.8166666666667,28.6166666666667,8503.98041752386,0,0,0,0,0,20000,0,0,0,0,0,0,0,0,3,0.89794572485678,0.54,2.45455559589115,2.17391304347826,0.818185198630383,0.72463768115942,0.81734542214651,0.18265457785349,0,0,"1","6","2","0",5,0.1421574,27,9,0.992,12,5.1,0.67459,9.97670255607416,-9.58198212170742,-28.9860929052015,-37.2679045638441,80.5827468114644,28.4389845915627,-2.60101896963355,-2.55310188370344,-11.7444035139047,19.849902417418,-43.3427650574102,-61.1345614937305,-42.0238494744381,25.961684268381,-4.36261420505263,-111.165452500369,-41.1073331489196,26.9794708188973,-32.0575276300527,62.926794332939,31.706404597301,-14.788022839145,-24.7032387112755,1.618116723984,-5.85799492915834,4.5483612766556,1.49004206915166,-8.81457596288537,-7.95539472782535,23.7576868188992,12.4854125854276,-18.9033615097059,-6.54296615014271,2.67907604882132,-31.321398121936,-48.9010532922866,-11.1342055396215,26.7004236475821,15.4629356270655,2.38735209635608,-35.1690839437091,32.3092609863823,20.2504145598318,8.10594360488807,29.5894184747299,-21.010163339719,-1.20203625590779,-33.8379967949469,22.0027843023439,45.2655740136646,17.9279350542568,7.48074759335821,9.42805286993004,8.93850864256825,-43.7781838945439,14.8797142992639,-34.6971929362306,10.3890999527129,1.97974185806333,-5.79399326521185,23.0164078603635,-8.15724076104474,-4.70214128399842,-14.851312516774,0.587351844545623,-7.78764541388904,8.20774536319406,29.4132708181392,-1.34072137927748,6.68073845791141,1.94096008748756,-12.1971045164069,0
"195",201218,7.06225990797942,1021,0,0,"Western","Tropical dry forest",27745.681640625,748,14.4916666666667,29.975,15903.1074347355,0,8600,0,0,0,4400,7000,0,0,0,0,0,0,0,2,0.693147180559945,0.5,2,2,1,1,1,0,NA,0,"1","1","1","0",8,1.39871886,55,18,0.654,32.1875,11.125,0.64285,2.38389080071179,3.69201489674075,-4.7749427998424,-1.6214524548854,1.14097319730487,-14.7938127747782,8.87796569770919,-12.2365051430864,-0.346380009004455,-1.66193135844561,-2.31061507082558,0.293152418198363,25.0531704146843,25.3982618710788,-1.7461438742582,-0.51030467151382,-63.20896440523,-9.41591485108811,-111.319722081127,-99.5726655960801,-73.8173660793835,-27.7438654534567,-19.0693260583744,-15.2734773970995,-3.44979210393296,7.09341574599213,11.7786217995992,-13.0803209925695,-15.3501297954678,-1.91010307261044,17.7618706066583,-40.345127288962,-15.9003288497105,-15.2075784464472,-35.9787627916493,4.34104237819292,-14.628577568314,-24.6974038466095,11.83496623131,-23.6734401538088,9.98317865416253,-15.9207681746697,-20.7244717204979,-7.4217682215498,-10.9425376353152,6.45158731852198,-9.4555316126755,-8.57133840514964,1.4495171387161,34.8301433888405,-9.14547994013428,2.72176083464875,-0.124924886061315,-3.87614019752556,15.4168670446577,-4.52626262616815,-1.01457009547629,15.3989763438628,-12.9492474415762,32.159093314894,21.6496396891279,8.78623212270915,-11.1214002883014,-26.3527608132726,36.3836540229819,12.1373802426428,1.89946192195867,-48.8098168063481,-1.00962112487055,-19.6550186088844,-1.78990811968483,-4.94560782313585,0
"196",201219,3.86480779082407,1016,0,0,"Western","Tropical dry forest",15600.220703125,747,14.7833333333333,30.1416666666667,10448.8291654573,0,14800,0,0,0,5000,0,0,200,0,0,0,0,0,5,1.58902691517397,0.791666666666667,4.89897948556636,4.8,0.979795897113271,0.96,0.987317934353082,0.0126820656469178,0,0,"1","5","1","2",6,1.07536968,47,13,0.992,33,10.6666666666667,0.714483333333333,2.01298370194231,5.28702997732992,-6.68325105949981,-3.14699870565716,0.543722583931648,-22.4361307502967,11.6257763675663,-13.8983170994704,-3.287546228063,-4.80821792439419,-1.77074906730347,-0.250853719481413,30.9306949875376,28.1381231731933,-2.2164275158563,-2.87802281295367,-75.7226392999157,-9.24478215446936,-132.40353241385,-116.713357798641,-85.9970095330255,-34.5428948452957,-25.0528555174542,-17.2640197544873,-2.94596338857509,7.2039806314922,15.5326344259534,-12.1284168737816,-15.6504529642178,-12.6454414297683,12.6355369790779,-35.7163647512537,-16.7513798336104,-7.35636892490496,-26.7458457602327,5.56825289220864,-2.5198300517913,-16.3443278078717,1.58785035254451,-6.9439601700433,3.31935383081551,-2.85356196810628,-5.44115657498018,-0.0275545152551255,-4.66561727310846,1.15592753464428,10.6570357773361,-6.30639536302661,-4.20193516390217,9.19418065032639,-6.8180972873367,3.20296771651577,1.0559627797199,-1.80985294919932,7.95650999650466,0.253012354021133,-1.36791577444512,1.69987938937227,-17.5564199480152,0.0751347980378425,-3.219022944598,-2.76533233241981,0.297705077421121,-5.6915436612477,-2.05923067204796,-5.9806411519441,6.33820581589301,17.4233544278601,10.3212514053186,6.91811858031261,7.99392407528308,-8.90294957004076,0
"203",201226,5.28218222793451,1248,1,NA,"Southern","Tropical dry forest",15162.0302734375,831,12.0083333333333,27.15,15492.728952101,0,8960,0,0,0,0,10000,0,1040,0,0,0,0,0,17,2.28510827219666,0.844290657439446,9.82675013024325,6.42222222222222,0.578044125308427,0.377777777777778,0.806542958365836,0.193457041634164,60,2,"1","5","1","1",25.5,2.290952895,71,12,0.992,21.0882352941176,7.09803921568627,0.73471568627451,7.16199473942808,10.9951876259807,-48.6645347852956,-53.2477284009771,167.39045209111,23.4049578244493,-7.71570527722851,36.6203127007795,0.214500068829736,36.2573684335485,-10.7160832163944,12.0371429790203,2.74085255338047,-42.021481905298,2.08165424570573,24.1276421214835,44.0819269923942,-23.4008771818351,19.2807623929034,-40.776139848804,-7.56195079370264,-1.07822671808721,-1.17806525183835,5.2852756949291,14.2526664054886,-26.1805196349894,2.44478295087079,6.7212058265778,-18.981234283451,-38.4075591192247,-18.5345273088564,-14.4074370436798,26.4366886071731,-39.4341698772248,20.9613050231107,26.3275537177963,18.351797850122,-11.6841988692878,-28.4389755225586,39.4257224153869,28.6037932137245,12.34453593485,-12.5773441956969,-16.9128825082314,19.2456891044822,-2.31292951361156,-29.8795523526018,-12.6111650038752,6.10929632904562,-3.27422093416284,-8.48238756887569,7.0524802072139,-25.8190464540689,-11.0055432013197,-25.2567893946628,10.917087899426,-12.9709261172052,-7.75441214238603,-28.7968474397364,-19.2742190767048,-0.92917450223863,-12.2135050390489,-5.53765625599288,-19.7996004259297,16.7894766245994,4.38523050580891,13.4884557154182,-30.4594405064583,-14.3102413388312,0.459033992055043,-15.7227616854691,13.5754200584933,0
"204",201227,12.4856521701323,1153,0,0,"Southern","Tropical dry forest",9015.8232421875,827,12.4333333333333,27.4916666666667,3999.56632781006,0,7560,0,0,0,0,1860,0,3260,0,0,7320,0,0,21,2.83905018074848,0.93118031526336,17.0995163716409,14.5307262569832,0.814262684363854,0.69193934557063,0.932510841625268,0.067489158374732,125,3,"1","2","1","2",25.5,3.59744616,73,18,0.857,27.1372549019608,7.71176470588235,0.672186274509804,9.86107429970983,5.29214109452319,-45.801618221719,-51.4589367869461,157.749065297144,32.1836761320698,-6.32611632538263,25.0301728743321,-1.62339948545673,46.5381279859073,-36.5680399619857,-27.8208280430026,-28.6178602665866,-12.9204717065463,-1.35099357534695,-74.3825051909003,2.02206695975202,-7.39003348054656,-24.4205600817968,17.4969463593848,36.7090645672548,-14.5785437157533,-30.3485102850498,11.9836503793652,6.25102362505228,6.96017700900079,13.4353033940747,-26.7662909612344,12.4614768677638,-39.8933182640339,4.26553905542826,17.4255743428137,13.844393968565,-27.203496259551,26.7164088314772,58.9842251151635,19.327725699598,-30.4068243207646,-20.4664100339601,4.81403384192126,28.1508709618196,-22.9856555287418,-31.8339387030586,-18.2503740788427,-4.16538667730818,7.17104071728776,-26.7114736969282,-30.2864140385416,5.13497695805242,15.7346077605806,-11.1243297968524,2.88794130423064,13.4774928106011,1.4887015054254,-22.864699423536,1.18078633182449,14.1417340477645,-16.1276386182095,-16.3111703237474,-19.9052141338546,-11.0133436557638,-9.92769920832151,-1.36324106967437,-13.9482542014641,1.47445029917633,-0.194143266393672,-13.8492920255755,17.0360976816178,-17.8565486418156,-13.388424937617,9.02570459236117,8.79260425899612,0
"205",201228,10.3430635451106,1224,0,0,"Southern","Tropical dry forest",6800.814453125,846,12.8833333333333,27.325,912.6771078385,0,12280,0,0,0,0,0,0,4400,0,0,2200,0,0,23,2.21100343848738,0.781746031746032,9.12486804450085,4.58181818181818,0.396733393239168,0.199209486166008,0.705153091099606,0.294846908900394,206,7,"7","3","1","0",42,5.51421486,64,16,0.992,27.9166666666667,8.34523809523809,0.632151499376429,10.2031055961282,-1.72000606131388,-33.5201353519997,-39.0177845900115,108.003955898085,28.2513406157231,-1.50684697869349,5.90271842954253,-6.54687628333631,37.3307131043745,-47.5690780409648,-54.373272757756,-41.6970061303507,13.3498165248226,-3.69995328710744,-128.811906396301,-35.8597071984791,14.5778905502518,-43.3172104830931,61.3126343100996,49.4443929686677,-16.9517604763519,-34.2487503523951,7.60255761102573,-6.08204302333438,27.9496580745867,12.0182049526839,-34.0963470259512,19.8040865905877,0.316768433579574,24.8346768754748,11.546039871092,-9.87962558309119,0.211495140438109,-10.7787084591797,-2.45399760489742,-15.560246175494,-8.57488673868369,20.1088593359327,-27.8247598548867,1.35852542525342,-6.44568121384888,5.06902637463135,7.0400016825074,1.47768597389771,-5.25677921959277,27.7340072885459,18.2904874960411,-1.97390543271467,-19.0205651809283,23.5287884044545,-13.3602308131235,21.3299632364707,8.16839583140796,11.6311249598975,-2.93208025617308,11.2636589537369,-6.38596362757325,2.19345515396257,-5.21420739832842,4.82151816357991,0.999632410619181,-1.26504519892564,3.60478672527316,-7.57886933036939,-2.78864268847589,0.542335885064061,6.78275235465757,13.1450154754985,-10.0343734921226,6.63938144148118,-2.8196303616862,0
"206",201229,19.8385860362645,612,1,35,"Southern","Tropical dry forest",25749.1328125,739,16.9833333333333,31.2833333333333,8239.23907873395,0,17000,0,0,0,0,0,0,0,0,0,1320,0,1680,19,2.57815549022076,0.90673828125,13.1728183452278,10.7225130890052,0.693306228696198,0.56434279415817,0.875601603043112,0.124398396956888,74,9,"3","5","2","1",32,6.85787718,79,26,0.992,32.671875,12.125,0.661946875,7.11183374766585,-3.6802420450416,-17.5942968947347,-20.8461597112348,50.8747515005237,15.8659115343549,1.4656243946171,-4.55294941757434,-6.32400417698593,19.0264197358181,-33.713347874317,-43.6054415575005,-29.0270013960738,18.4052662560503,-3.10925062646205,-97.3323616563067,-37.1383580382025,18.2874690376762,-31.3736769189272,53.4591256897145,30.7871020266511,-9.4726790098138,-18.309793856243,1.18802527898581,-9.33866898879881,24.206380315501,4.2446114223344,-18.7731465193695,9.97419985509767,24.3993630268477,22.7208175839218,-3.99833352642257,-17.1507447806566,14.2199202311977,-30.7738784461402,-49.4309138506346,-31.5907203655134,14.856063123922,35.3919245083273,-27.6603980130068,-17.8460175445841,15.9677044857867,34.0285795179076,21.6840012700486,13.8741778853994,-16.0055932860755,52.4533709576868,50.8719134147198,-5.91390986667257,-47.9345207022316,42.0394121955966,-16.1882794064192,0.705026588310787,7.39180372919093,34.428523580139,-1.60805563926301,-9.47245681941655,9.92645350824538,15.5852650661322,11.7624669999901,10.4711140587037,7.95350707747335,-2.97119301782468,6.32638629158618,7.41919252251271,1.96269434548129,26.439846019978,-42.8474067585892,30.1314731110504,-14.2022379336952,-13.411147644961,-5.42345691720453,0
"207",201230,0,511,0,0,"Southern","Tropical dry forest",22391.111328125,698,18.4583333333333,32.3166666666667,8886.20071087307,0,0,0,0,0,0,0,0,0,0,0,0,20000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"209",201233,0,1027,0,0,"Western","Tropical dry forest",6787.8291015625,724,13.4666666666667,29.5083333333333,4359.4117154025,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"210",201234,29.8881176391586,1017,1,NA,"Western","Tropical moist deciduous forest",2212.41430664062,741,13.3916666666667,29.4333333333333,123.545918266201,0,0,13620,0,0,760,5000,0,620,0,0,0,0,0,17,2.39302706848565,0.885349338257925,10.9465798880718,8.72214765100671,0.643916464004225,0.513067508882748,0.844633558396149,0.155366441603851,175,1,"1","1","1","0",57,6.82457622,85,24,0.9082,24.4298245614035,11.1754385964912,0.661985087719298,-4.38973541890201,16.0254077974812,-20.8468686757625,-18.593479606813,2.84631397233628,-79.2705136632757,26.1810037018904,-3.74224548623668,-40.9440854760308,-45.6117383546914,18.7193283450811,5.62928483268296,67.2948934248162,-43.4472053847598,-1.6491805422407,-8.01501602420975,-31.8614633027669,55.9667676542875,24.9339461570482,47.3058737842572,-12.5131224101999,-9.35558333998408,-23.0939031284769,-19.9648303969692,-27.9065242318886,-3.83943894648317,3.25509586935399,-56.8681530345801,2.08416551167904,51.971282082346,56.1807108326739,14.1975972100307,4.39909357336874,-7.21443240823914,37.5251056739261,49.9377077856669,44.3071023066725,5.51359572574472,-27.8633329729126,25.2531444574091,0.622094382002326,-1.39222936916674,6.42569382395999,4.37450867364938,-12.2030634449243,4.96371659318275,-10.65605557903,16.9667669278298,-2.73417317734104,26.4325120897775,-8.58633941534413,22.9368712853675,-41.5627016834007,-2.36709954480954,-7.58717571916267,11.3121505141567,-45.701169681339,24.1923253902482,40.8400717051104,11.6517791153583,23.6912772018949,7.67594760641183,-3.17745271722138,13.1462152911196,-3.08463689516827,-1.46785317691834,26.0647305848377,-29.7668298049011,40.9554731311572,-47.6203891956633,4.05233060786776,10.0115507111824,0
"211",201235,31.5249444115667,983,0,0,"Western","Tropical dry forest",11764.4970703125,752,13.9583333333333,29.8416666666667,4801.68284907899,0,0,18000,0,0,900,1100,0,0,0,0,0,0,0,15,1.88395493586646,0.765347633136095,6.57947487463761,4.26162332545311,0.438631658309174,0.284108221696874,0.695686858057381,0.304313141942619,185,1,"1","1","0","0",52,9.90766392,90,21,1.1351,31.0576923076923,9.89423076923077,0.765650961538462,-3.29099163423908,16.0443000615153,-22.8184161826094,-20.5794944085113,13.4113892118383,-75.9731623283862,25.7506527699634,-1.64882880934187,-39.9680217752064,-43.7243649574167,20.1230440617536,11.1455350968627,75.7044183183771,-53.2101408425674,-0.998725972848408,5.87034334414374,-23.2336019055193,57.7181654235612,44.2201555934643,48.2853420569353,-20.6803496682044,-2.60422285938238,-14.105994642613,-26.7867294174295,-35.5460303821203,-4.278158032839,-2.08668758691706,-68.8088453253301,-9.02623405063913,93.9217983541539,85.160600780978,-19.0272653661457,0.0228952218828353,-32.8730748559102,-0.161926292445808,38.9640989233848,16.4172471039644,-5.94340339761695,-0.00510924963068674,-13.8584797406116,-12.7199433865095,-2.6593990368477,-33.8902781182823,-17.8275503944362,6.87795358163505,-0.840947060192522,-10.2328164599444,22.624167859296,-5.06819496474569,-14.0619592101993,-19.1181889305805,2.09341741445738,-4.7877641313526,-11.6779861032775,-10.2407538007949,5.2155095511078,-8.42849513148186,5.93395195189414,-8.75945703984686,4.37420950325756,20.3667250882464,0.982788575999241,-0.612270898328884,-1.2934528403479,-10.5944767227093,-6.38153072725991,-9.8085788063737,34.6989354281039,-2.38106442491367,5.49145090842649,11.8477250534748,-6.194051619851,0
"212",201237,7.22742573862922,1209,1,200,"Southern","Tropical dry forest",24386.1328125,841,12.7166666666667,27.9166666666667,12024.2837733121,0,0,0,0,0,15000,0,0,5000,0,0,0,0,0,23,2.16385471506777,0.739282695326651,8.70462692777816,3.83557202408522,0.378462040338181,0.166764001047184,0.690115996411286,0.309884003588714,180,1,"1","3","1","0",45.5,3.81751524,58,15,0.992,21.4505494505494,6.74725274725275,0.696999593118791,6.00568861206376,10.1979879598635,-33.1628150922738,-33.6621476047647,106.561226731616,-3.71244143469556,4.97265673621206,21.1056498873923,-5.40220494482015,26.1403045634257,-7.8002867269334,20.1237398445651,43.7800935203312,-68.3863016654902,2.8812092486092,40.9575306084483,59.7987823990187,-31.374166106927,56.5265183237056,-81.5146468676587,-46.7160122070219,32.7559798382085,58.6489479040367,-28.084509870502,-23.1194511550299,51.2622902983601,4.63226266585708,30.1331694215736,6.24224520610582,28.1561899407891,-6.53994879875033,7.96683160711008,-23.1258736907137,35.2587410213196,-25.1330397611816,-49.5983828083358,-10.9682768538691,25.7406675088994,19.4315907965342,-4.30213535415945,-22.9112317051976,23.9956627224465,24.4762653644944,13.3231332189587,15.2260308942003,-13.6680624030529,18.6652909677242,0.392694959064249,9.67750142485207,9.34757996108136,27.4923440141364,-7.53661033107799,14.2616434080371,7.36178221110647,-12.9794921551393,6.35787051233173,-5.45771927626557,-7.46545240132216,-9.27524132192792,-18.3368873179448,14.7405526349101,-7.72041517449626,-5.90821750575008,-6.41717584289635,-3.68540404413747,-2.74441695739332,8.09899821501416,0.0869108507321429,16.0943310889379,-35.7936123197672,2.97080290877307,8.90994017014042,0
