,ID.PLOT,ID.TRACT,BIO4,tprec,a.tmin,a.tmax,a.tmean,alt,Pop.pa,HHpop,Province,GEZ,pop.d,S.DistToRoad,Expo,Slope,RELIEF,TEXTURE,DRAINAGE,SOM,N0,H,Simp,N1,N2,E1,E2,X1e.05,X110020,X110030,X2e.05,X312000,X321000,X324000,X4e.05,Stem,BA.PLOT,dom.dbh.tree,dom.height.tree,dom.WD.tree,mean.DBH.plot,mean.H.plot,mean.wd.plot,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100,V101,V102,V103,V104,V105,V106,V107,V108,V109,V110,V111,V112,V113,V114,V115,V116,V117,V118,V119,V120,V121,V122,V123,V124,V125,V126,V127,V128,V129,V130,V131,V132,V133,V134,V135,V136,V137,V138,V139,V140,V141,V142,V143,V144,V145,V146,V147,V148,V149,FOREST
681,2012012,201201,3.757345993,823,13.88333333,26.19166667,20.01666667,1314,0,0,Lusaka,Tropical dry forest,12125.5752,1283.735416,310,0,1,3,1,0,2,0.693147181,0.5,2,2,1,1,0,0,0,0,0,0,5000,0,4,0.286671,59,17,0.99,36,10.5,0.792,-22.23792526,18.36162847,32.27673444,-13.26516603,-19.38295769,-25.98194619,23.82238784,21.56298178,12.43480868,-19.43821323,-32.27580348,-29.81005382,51.98257598,8.703200603,11.25865873,4.327874983,-6.537351929,-33.31678392,-27.41995957,-27.49956272,-75.74433398,-25.34822006,-26.78074672,-3.026360822,24.60874597,55.08492488,5.846541477,-63.24842106,-47.74437699,-15.97926751,-31.656665,-15.62029016,0.289551291,23.00588183,-12.89369306,-7.525729041,-18.78489047,-4.391034722,-41.60669853,-8.89128358,1.069853534,19.8172281,12.3802491,54.00163525,13.72346819,-27.93006024,-10.50932755,-2.167605119,23.50118558,28.79674738,30.44047742,11.02548481,22.15185931,19.39935898,-3.006539602,22.59130312,49.42460372,-6.10762084,18.44029188,-25.51417783,-31.70820539,18.72211829,-11.09408013,14.72862997,-28.14404368,20.70552963,-15.38330244,2.119896425,-6.181268581,-10.88336547,6.790855146,-19.04287029,19.57787907,8.611868439,-8.854985618,5.442670299,-8.73623256,4.955742931,-17.15035942,-17.42293576,-4.784905482,10.31216174,26.54644779,9.397794094,4.233600981,-1.577802128,15.88091222,12.58443465,-2.784454686,17.18128515,1.144789652,-21.83202045,3.228130213,5.181307891,8.289828673,-25.11555515,-5.934033416,-14.74273018,-15.08246707,-24.93412181,6.82713537,-18.39718791,2.955832593,-2.38333547,-2.633497642,-2.54500716,0.992832102,-0.423300909,-2.1649362,-28.37134565,6.74993812,2.27999539,4.240449694,5.222888571,-18.69681849,-15.91513692,1.816417684,-6.438489224,27.25516129,-6.918821587,-3.068867941,22.88109917,7.025165493,-26.62457839,7.583945718,-3.772603885,-0.39786626,2.011243101,-12.18648785,15.48350895,0.427809593,-17.26011037,-6.675233444,-5.790938649,14.43740201,-2.340863137,11.22877997,9.164935098,-3.167519519,-2.185354975,-1.093028732,1.895122863,-6.157675019,4.400829515,11.19725001,-5.171237978,1.650074453,-1.929194438,-3.049510389,0
696,2012071,201207,0,806,15.18333333,30.21666667,22.66666667,1015,1,750,Western,Tropical moist deciduous forest,12437.71289,10294.3602,290,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,5000,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,65.68049964,-25.03432264,53.00744989,-17.03136036,-13.70335564,78.82217736,-0.806710787,31.21104503,39.17746818,-45.14952655,25.24979142,19.4565155,12.69079795,-30.91011482,21.41147484,10.03948452,44.23066594,43.14157143,-26.02769401,26.24341009,5.193186061,7.491973385,-61.51024398,-0.099131221,-1.575107526,3.473043609,-32.23577208,-21.95397688,30.8896697,0.375059976,1.758897744,-4.79659857,5.846911751,19.6652564,3.155296892,27.87476312,-6.013144483,14.13992557,6.62041312,16.99953368,0.839103518,-4.821745316,1.223689216,13.52390961,37.74892045,20.29187587,-23.71654077,15.89265959,-66.15887452,-30.55480737,11.49505337,-2.132351706,6.816994212,-7.539575901,-2.57235101,10.92018698,53.60152161,-9.408303545,44.24206759,28.68172964,11.44898108,-21.34387399,12.08982382,-17.15422636,11.95882509,-11.45183896,-4.374952138,2.080689436,2.274535658,-13.95588529,3.21608055,-12.35257841,-11.58684373,-25.12928198,4.16731164,27.64150927,16.70538749,-2.775609392,53.85585526,-13.40210174,-0.791070064,10.68727678,23.62949154,-35.0939776,6.604105257,6.131351121,18.55728292,12.62382918,-5.73652797,9.452155507,0.230547308,-11.64080677,4.468872828,0.155744964,3.98321802,-1.344873863,15.21516345,-2.553281442,5.984640115,4.010710368,-2.452782706,-6.359321274,0.16261811,4.070599071,2.699235083,-0.289565478,0.097928397,-0.425490083,1.086519524,-15.5190853,6.932919903,1.298783534,6.528009277,11.00534916,15.82568201,15.06834942,10.14540806,-8.56107362,-6.157670597,-3.724982775,-7.359248141,-29.19945213,6.294669104,11.73112969,-5.3546111,11.24548691,-12.95988234,-14.21075502,-3.199944528,2.063532084,-18.73371705,-24.28385669,-14.15751887,-8.420788726,10.53893059,4.349048563,5.127744437,2.000988988,-4.376487122,-3.001183207,2.218669602,-3.513983681,-4.179840682,6.069305834,8.081255668,-5.089118361,10.01339332,2.124005666,20.00179325,0
697,2012072,201207,0,806,15.18333333,30.21666667,22.66666667,1015,1,750,Western,Tropical moist deciduous forest,12437.71289,10294.3602,290,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,5000,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,67.57218834,-25.46617299,53.93325594,-17.87530431,-13.94337479,77.79755037,-3.214969679,31.59047548,40.25635465,-46.0886093,26.41267389,20.20731074,13.16576749,-29.05175005,20.13245138,8.351989101,40.20839859,39.83631592,-23.16972236,26.67255181,4.885404755,7.418167515,-54.41674223,-0.13143142,-0.537128085,5.010923605,-28.91808021,-25.28303302,34.25165907,1.450006305,0.505086593,-4.445723885,2.778805954,12.10519112,1.229865389,37.64863615,-3.91756517,13.433826,-0.26092118,19.01211907,1.55493969,0.727477115,5.614125531,10.25722086,45.26735135,25.35953382,-21.52091326,14.65705139,-61.28872597,-34.71432113,8.649669469,-1.132901847,-1.077928779,-13.53842118,-2.502931476,17.07997625,59.55104836,-17.46835737,48.16732942,30.41710825,17.23391956,-19.72043775,11.03473505,-12.6713289,12.44185642,-12.72543188,-5.601241989,3.612726367,3.356432816,-9.269984086,2.217278579,-12.02257374,-9.491915422,-23.44305695,4.304597239,33.57053381,15.07594378,-2.972230366,49.9750682,-12.49783224,-1.642913748,5.603165893,24.81503076,-31.54695659,2.33399074,5.464747478,16.60629157,11.57268927,-8.10829991,8.510859601,0.127042328,-9.118131651,2.977280065,-0.205664712,3.437645268,-0.439073673,12.03647288,-2.668415717,5.191402969,3.736526173,-2.261629603,-5.329973467,0.17409774,3.728073758,2.851282582,0.875827654,0.986931057,-0.52584519,-0.169380085,-12.53867098,5.476294601,0.399284613,5.351309048,8.977034876,12.57917178,11.85231892,7.727591585,-5.411488895,-4.731049639,-3.688537193,-5.388900366,-20.27940497,3.559361559,9.124744869,-3.131150627,7.004531735,-8.983433518,-21.75304476,-2.759745657,2.394281434,-22.88005267,-13.78715266,-20.43823054,-10.01081317,3.769572724,3.104663654,-1.932114588,0.020167673,0.651121796,-0.11117648,4.083158516,-13.52153779,-3.125946031,13.73342493,5.579345194,-5.338041532,-5.980396609,-2.74571104,-0.325080052,0
698,2012073,201207,0,806,15.18333333,30.21666667,22.66666667,1015,1,750,Western,Tropical moist deciduous forest,12437.71289,10294.3602,290,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,5000,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,68.63147437,-25.00034324,53.2027054,-17.14927602,-14.28327184,79.00450111,1.858366692,28.26998854,37.77673853,-42.31868047,25.23185292,19.575567,15.97384021,-24.59058102,18.35990072,8.062477892,40.05724858,39.29580685,-23.53138578,31.91866007,6.799025069,10.96791375,-59.24537539,0.203125384,-0.580919664,5.884372379,-31.54705611,-29.74527711,36.97034121,2.286482306,0.918555541,-3.418050469,1.58567759,15.75626327,1.209838668,39.00104635,-5.678978023,13.4816404,2.331202645,15.99909756,1.054449187,-0.772535025,4.20323786,9.311973454,38.95828677,20.00310263,-21.1729951,15.02783008,-65.45279879,-34.72095458,12.91950756,-0.694441884,4.888478002,-4.446440682,-2.685145761,20.66035663,50.87296006,-12.92272043,45.21845246,30.36363412,17.37967963,-17.85143434,9.612326512,-20.21301259,9.50471816,-8.146027792,-1.528595693,-0.621322584,-0.228425273,-19.98429931,3.4263997,-11.88135852,-9.997902225,-25.80523229,5.435145001,27.36573146,21.43263611,-3.368977036,54.37858169,-13.64380066,1.83155708,17.51758714,19.54784873,-27.22054995,10.56045642,5.722337751,18.81988537,13.44251454,-8.649924826,6.389613708,0.420462643,-11.21294093,0.959583359,-0.914865941,2.19652696,-0.53926152,10.83245012,-0.641960674,3.623452652,2.225448147,-1.390255347,-3.844838324,0.164732157,3.643639524,1.023929538,-0.391272166,0.032175359,-1.533664141,1.128204478,-17.0468838,7.669912186,0.119221018,5.433623177,8.977126835,15.86793634,14.14528911,7.473046212,-3.438011706,-9.861244979,-8.735211759,-5.621760854,-18.92904247,2.024347073,19.81296299,-3.101445976,10.41420755,-13.50770991,2.018300374,-1.345149264,1.204039589,-9.151277594,-28.11917738,-20.28571876,-16.02566466,11.9601218,-0.343758604,-2.148593376,2.711278739,-4.618522351,-0.942289513,5.209709516,18.70721216,-2.732653058,-17.13221102,0.479356081,3.954500888,11.34684457,-4.072104595,-9.275350933,0
699,2012074,201207,0,806,15.18333333,30.21666667,22.66666667,1015,1,750,Western,Tropical moist deciduous forest,12437.71289,10294.3602,270,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,5000,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,64.08295023,-24.1470494,51.19137156,-16.44837364,-13.37423579,75.99695085,-0.101159041,29.10475757,37.11580895,-42.2583342,23.96726293,18.21466972,12.93424893,-27.58962172,19.47553199,8.618799269,40.62268549,39.58401055,-24.0235398,27.76005475,5.753032787,8.541178449,-57.06330086,-0.002572246,-0.759366214,4.938430027,-30.58266793,-25.72827741,34.59416819,1.572004282,1.137335139,-4.48143717,4.863837398,15.95256707,0.813277069,33.4451579,-6.40448346,13.61074666,2.945390756,17.21621381,1.166908873,-1.462220026,3.810460713,10.78374679,40.73680218,22.82015079,-21.50409154,14.71428722,-63.19782032,-33.52888182,10.37907893,-1.484657651,2.876222603,-9.315650128,-2.602810889,16.89813429,55.88968224,-12.73670831,45.95958871,29.73768637,17.16703174,-19.33551898,10.85432431,-15.3298113,11.45566767,-11.42857466,-5.275844424,2.307412357,2.587093879,-16.56597187,2.064637751,-12.47763612,-7.209671884,-24.96313786,6.047884491,30.94355278,20.74495485,-3.426784403,57.04549587,-14.48976298,-0.744105742,10.73247224,21.68252961,-34.48390641,7.587989624,6.914880594,19.53823578,12.92530588,-6.098343483,9.271532922,0.144175463,-10.30486781,5.567380004,0.658356543,3.767062233,-1.687758029,15.52129485,-2.605852421,5.968964452,3.886199084,-2.489442983,-6.638213275,0.20813436,3.532865155,2.414324773,-0.749605907,-0.086837227,-1.457554089,0.237904833,-15.32981452,6.68918151,0.012589199,7.472235495,12.82553373,16.92272528,16.58075271,11.86406893,-8.847105732,-4.833401868,-5.138986635,-7.61415719,-27.88419117,6.430241835,9.824560801,-4.284584063,9.496347356,-11.43594573,-9.719100137,-2.053344924,1.652913023,-18.74931758,-24.88884196,-17.62925154,-12.00035828,7.96632767,2.157832992,-7.080660346,0.698986097,-1.398164475,-0.289890893,8.687198785,2.663445308,-3.558806405,-2.018654306,1.818590468,-0.65507287,1.040579468,-1.215618157,-1.187016179,0
704,2012091,201209,3.508801349,824,13.975,29.35,21.64166667,1081,0,0,Western,Tropical moist deciduous forest,39183.46484,26255.08574,360,1,1,1,0,0,6,1.599507343,0.7712,4.950592879,4.370629371,0.825098813,0.728438228,0,0,0,5000,0,0,0,0,50,0.5132589,33,15,0.8445,14.12,5.88,0.629572,59.55322147,-14.15376678,33.0695601,4.336684616,-15.3593021,89.78767723,75.07709393,-21.1255056,-20.87109449,39.77582733,-28.32922601,-40.00807263,-7.012544258,13.4933782,-7.0512554,-13.97479141,-6.327859416,-21.00124316,-13.99948231,27.26170286,26.94207267,7.767295384,-30.01329375,-0.409033617,-4.436285631,-3.602657822,66.37204601,-21.01992271,20.10073412,4.908038549,-7.976466696,-3.771739468,9.192742344,-52.12809613,-31.80815454,-30.79428039,-16.22110123,-2.484188349,4.558746787,-15.52245754,-2.858518547,-6.445489049,-10.16628155,27.42655637,-22.49851865,7.507703075,11.21946403,-2.492954112,20.90859337,-33.09249547,3.083824094,21.0985874,-38.09121778,-3.07533729,1.560548004,37.50249383,-15.51163277,17.61455481,-28.28654383,-25.96630254,-25.69749103,-5.873000137,8.140270055,20.72468158,5.547429401,-10.05074334,-28.75002078,7.057994123,26.90357666,2.025830306,-13.30204017,17.29109406,-11.36457563,25.52189257,-13.72059576,-35.64307711,-39.703737,2.553452637,16.41557239,-0.468967467,-14.59173403,-37.13179492,22.71722684,-33.87070735,-18.98526411,1.428781391,-3.530756131,-6.221756611,20.98102297,13.69359844,-0.442429017,-3.633738571,9.855559205,1.127614828,7.762231192,0.110579942,4.314475867,-9.842213257,6.793788601,6.831373836,-3.750767318,-6.500606094,-0.020448275,-0.658780564,5.643335376,-1.29494438,-0.879272746,5.279898372,0.140604296,7.66309279,-3.624240022,1.491847063,0.559788897,1.295304349,-3.025327589,-1.517587013,6.079355466,-23.97434762,7.033692204,12.18887603,-3.408395223,-20.54130488,10.8287553,-25.41586661,-3.698320985,-1.514864637,4.978548196,-23.09540392,-1.591971829,0.098467311,-17.13346824,-2.683533974,19.30884855,14.46395946,-13.21156749,2.753096073,1.484409154,-0.702172137,8.72184372,3.272655564,21.70136998,-10.86705887,-0.697923174,12.15233493,-2.556780964,-2.96882083,-13.31165665,-2.790020103,-10.98237728,0
705,2012092,201209,0,824,13.975,29.35,21.64166667,1081,0,0,Western,Tropical moist deciduous forest,39183.46484,26255.08574,40,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,61.91233262,-14.05625722,33.02917796,3.707032703,-15.64508596,87.9461456,74.77563739,-22.33123131,-19.9814682,38.94171293,-25.55279568,-36.23778277,-2.589740566,18.64390629,-9.36661921,-14.56179925,-9.284815223,-22.6281106,-11.07267484,29.68852941,26.99575633,10.19787532,-30.60765503,-0.10160155,-4.715833547,-3.634813791,67.55786772,-23.32749458,17.29694774,5.237572565,-9.338149783,-1.430534288,0.426189849,-56.60158821,-27.28308844,-22.90628821,-10.1646783,-3.440954514,4.430491594,-17.14718305,-3.196662783,-7.707229854,-11.04787422,28.58809532,-24.44211796,1.402239989,8.727941634,-0.706258211,16.11866364,-36.30742623,7.975088443,23.87089299,-37.05067146,3.623692827,1.599746969,43.17143838,-22.38125346,15.28168282,-29.39190276,-25.36554874,-29.45602422,-6.335316025,7.766391504,11.92580402,4.314955682,-7.23619098,-23.9244153,3.415028058,23.13228227,-1.604263054,-10.59950569,17.845168,-21.13135195,23.57571014,-16.92083658,-43.36739384,-43.67571752,2.638168648,18.28078672,0.058841952,-11.43655103,-28.40869944,26.45311396,-31.16124248,-17.03650445,0.425762108,-2.374599005,-4.016853945,18.0199842,12.64024926,0.072763454,-8.419053373,3.532301107,-1.982642782,6.832730285,2.236433375,-0.88358251,-8.608806206,5.030407571,6.189813046,-3.208286565,-4.317399163,-0.0144347,0.944205797,5.003893878,-1.39419365,-1.03724667,5.928131047,2.458482515,2.045424042,-0.78032214,3.087649922,-1.889640484,-3.844793793,-2.494198526,-3.547991841,0.747002175,-20.9405307,-2.81566097,8.382434693,-2.427194327,-17.88747152,6.79821383,-11.60596297,-4.679082895,3.28698573,-1.265825721,-17.08687724,-1.894316053,0.422738618,-9.085403124,-11.09529654,26.22802872,19.21642674,-13.14130455,-0.035005814,31.26307678,3.056557189,4.324832828,1.924366209,11.05278642,-3.987187115,3.238871424,10.13452787,-2.296471496,0.436060861,0.369494684,4.324510377,8.771392202,0
706,2012093,201209,0.051789798,824,13.975,29.35,21.64166667,1081,0,0,Western,Tropical moist deciduous forest,39183.46484,26255.08574,70,1,1,1,0,0,1,0,0,1,1,1,1,0,0,0,5000,0,0,0,0,4,0.02489718,14,3,0.58,12.5,2.5,0.58,59.82231064,-13.0983776,31.10927718,4.819680056,-15.25662803,86.63767396,76.34550566,-23.05183658,-21.27080783,39.97564119,-26.59753439,-37.41376302,-5.129969875,17.9357765,-9.578427089,-14.5439554,-10.68540985,-24.60486336,-11.0779632,24.06166425,26.99404387,7.393190492,-31.29597361,-0.325213475,-6.190998935,-6.747509341,73.38495756,-17.5380501,11.66488669,4.104485989,-9.445399155,-1.78810712,1.381026582,-59.3227383,-27.5661671,-29.87516413,-9.758177408,-3.556501804,4.742132369,-14.86848514,-3.029561225,-10.03419186,-13.27569003,34.06762533,-24.25402211,8.097864672,6.91524317,-0.237175984,14.60606051,-30.21679063,4.855562613,21.44873695,-40.75046712,-5.034791647,1.822103405,37.71293967,-15.07891909,12.90510642,-25.50884137,-24.57420267,-31.18790418,-9.195725762,9.485542463,18.36650378,7.844938914,-13.53855757,-29.11572993,9.200342096,26.31055606,7.174622047,-11.418049,10.73844685,-14.11231618,14.52023268,-12.13827971,-40.61934226,-36.28408075,2.524817818,22.41310102,-2.080547831,-13.34341917,-31.59035065,25.80398399,-35.65982528,-15.27162819,2.620262579,1.138826821,-2.795942834,17.64831033,15.2048494,-0.403988792,-5.691612083,8.748341695,0.692407552,6.511662819,1.687224342,2.819593201,-8.904569657,5.602432251,5.527591617,-2.910649769,-4.962295927,0.029475682,1.488430041,3.578786617,-0.854975012,-0.601278999,4.077027041,0.638317827,1.371161534,-0.729385121,2.177888664,1.684959944,2.909379774,-2.054619886,0.245390422,3.044460127,-16.72837054,-0.103195475,7.679963357,-4.714804042,-24.63894396,9.810233248,-13.10525852,-3.600940195,1.299722382,0.407629904,-17.27194557,-0.523541016,-1.351420522,-27.77678114,-15.18948776,24.33784634,17.20747795,9.561819578,9.543714804,0.747701971,-2.144494694,-3.64256232,-1.878973922,6.377828582,-12.54786116,-2.774473689,15.67778727,3.298858841,-4.833899306,-3.642151827,1.646981179,9.280540642,0
707,2012094,201209,0.595556157,824,13.975,29.35,21.64166667,1081,0,0,Western,Tropical moist deciduous forest,39183.46484,26255.08574,270,1,1,1,0,0,8,1.839296748,0.792899408,6.292111764,4.828571429,0.786513971,0.603571429,0,0,0,5000,0,0,0,0,26,0.12833436,18,7,0.99,10.76923077,4.153846154,0.632009688,58.57634113,-13.72170828,32.26203734,5.340037576,-15.32371632,88.57778278,75.35167062,-22.12431043,-22.32157201,41.84065577,-29.56071834,-41.12312207,-8.289269056,13.92883037,-7.80097006,-15.14228315,-9.510936941,-22.84265584,-11.14252765,24.79018,25.14656285,6.298739309,-24.9032278,-0.508088626,-4.33793376,-4.040269524,71.00293863,-17.52504682,12.83265882,3.798949027,-10.82445037,-4.259150203,5.045824459,-60.95471228,-23.61482261,-30.64545424,-6.886255953,-2.535037407,7.493397718,-14.31754776,-3.186584925,-10.11204362,-11.20075729,31.20537402,-15.6039348,0.768926875,5.170784339,0.230372281,18.76987848,-41.2696888,5.692736929,24.4274423,-35.29533695,0.253813004,1.394705072,34.63628576,-13.05772219,16.28999549,-27.84117589,-24.38676829,-26.6161144,-8.917871478,9.840965946,13.61947032,6.442516808,-9.938793012,-24.29625323,5.4367948,22.088899,-3.525587999,-10.01157438,17.71275109,-18.52984669,26.80952622,-16.59879262,-32.45131284,-42.37506077,2.302627113,19.84216759,-0.702920954,-12.77483556,-31.7041199,26.50550681,-37.54558588,-18.51632761,1.247186174,-1.741041466,-3.966010238,18.31842547,13.40272937,-0.048039176,-7.843422043,6.800812186,-0.765938972,7.753396461,0.640897534,4.396815119,-9.537062269,7.265789015,7.987807894,-4.559580516,-7.729483209,-0.00426449,0.767211423,6.257838471,-1.574749777,-1.033404488,5.881181454,1.906882743,2.315584304,-1.010281209,2.602838862,0.138063698,-0.001080746,2.076387633,1.13482889,6.87669634,-24.68685296,2.571916956,9.908166894,-4.511307996,-26.03819019,10.25166232,-17.39558562,-6.814714209,5.528570245,-2.986015758,-27.63150138,-4.070628862,2.744804425,-11.64513378,-11.01734784,9.618797293,9.570231113,-20.97863782,-0.760704829,21.43337494,2.103483631,4.184384515,0.746507187,17.14493143,-7.491945205,-7.807278306,1.526955078,6.043831983,-3.133161098,5.354835685,-3.973212425,0.231358173,0
716,2012131,201213,1.0320478,818,13.2,28.35833333,20.75833333,1033,1,168,Southern,Tropical dry forest,27993.80469,11341.66381,63,1,1,5,2,1,3,0.992281975,0.602040816,2.697382814,2.512820513,0.899127605,0.837606838,0,0,0,0,5000,0,0,0,28,0.21292194,25,7,0.992,13.35714286,4.071428571,0.753042857,-21.51454788,11.05295736,19.768838,124.0883703,-43.63892321,-4.911264784,-31.10345021,-10.59013282,12.51424533,5.621390866,23.1702561,7.104654897,-19.10148756,20.28814899,-21.28498174,-17.29378133,5.339289362,46.02114169,5.884592582,30.88223679,5.079892691,-0.735836957,-1.757191899,-2.686504142,29.27410542,52.75727375,58.7976903,12.3864017,-10.3262191,-2.833005378,-10.67555491,-25.37895939,26.35340821,55.83037752,35.98693485,33.36185717,16.90636525,-5.746679838,-6.775990715,-21.61076736,-1.443783158,13.86445545,1.645561523,16.96146692,-29.90717307,47.35306622,21.69309733,-6.054147583,-11.93064951,2.243825417,3.46768947,3.119627318,-19.61373024,-8.547745987,1.250696498,6.794956425,-1.29881605,1.907686325,-15.19278755,-14.68132268,-24.87144313,-13.77233797,10.08892702,-0.43688725,13.42110867,-28.73195423,3.652027201,26.78550284,-20.65687708,-16.06894598,7.55235219,-2.239596182,18.51089552,27.1896703,-2.892292676,15.28792051,-2.302939729,0.005244673,-3.982469182,-0.615375245,1.420851164,7.632343055,-5.649273042,-4.768004168,-0.926078506,-2.637934088,0.546715633,4.639977284,-16.63295617,0.337944578,1.712514483,-29.98186777,-14.57366555,-13.21808538,-19.89309172,8.818170786,8.397843958,64.31431861,-11.738148,3.015592621,-9.118226108,-22.3266273,-0.84670127,-10.42969192,20.14785771,6.007310291,3.407795791,-4.297878349,0.224015627,10.06062129,-3.963275832,66.83818393,4.00058585,0.091068203,21.32353982,2.621991863,4.205795573,-4.292747979,-9.121096062,-24.1066348,-0.03527184,14.17132408,2.313562484,-11.13133141,-1.74215469,3.526132173,-1.997416382,-4.044354481,-4.419464635,4.672974708,5.658961699,0.56451386,4.519596247,3.831579201,-6.051600506,1.068664125,-6.564036364,-1.139039013,2.501778325,0.621370087,2.037164265,-4.339723121,2.094484846,3.891327595,-4.450316908,1.508587857,-10.2398358,1.980840311,-13.2620426,0
